-0.255948,-0.022619,-0.456373,0.587724,-0.113168,-0.537387,-0.316771,0.367949,0.455722,0.016926,0.387287,-0.163048,-0.231348,0.487182,-0.525662,-0.334037,0.047683,0.144254,-0.077702,0.108937,0.372328,-0.006641,0.178900,0.347884,0.083746,-0.083780,0.391725,0.332945,0.296466,-0.005367,0.191223,0.107149,0.180661,0.235308,0.212112,0.066584,0.250246,0.063959,0.108707,0.339807,0,0,1,0,0,0,0,0,0,0,0,1
-0.084555,-0.058613,-0.183099,0.173831,-0.037133,-0.175996,-0.056847,0.239863,0.185357,0.037809,0.166043,-0.144810,0.008653,0.175304,-0.189247,-0.087765,0.026664,-0.073952,-0.058955,0.066078,0.092989,0.069069,0.099250,0.194463,0.160855,0.106244,0.054404,0.099850,0.099213,0.078899,0.027268,0.055450,0.050481,0.105283,0.056615,0.099064,0.071821,0.016618,0.089308,0.116810,1,0,0,0,0,0,0,0,0,0,1,0
-0.436622,0.001038,-0.300932,0.351701,-0.261046,-0.404587,-0.222197,0.362053,0.597803,-0.100027,0.125881,-0.259505,-0.204194,0.487527,-0.399193,-0.193890,-0.176392,0.136715,-0.104424,0.101935,0.022257,-0.046141,0.142834,0.179568,0.079070,0.081895,0.014506,0.256369,0.198001,0.113701,-0.005603,0.144793,0.113666,-0.043398,0.466727,0.028698,0.101793,0.045252,0.223263,0.401934,0,0,0,0,1,0,0,0,0,0,0,1
-0.420701,-0.019804,-0.199839,0.171510,-0.201341,-0.423669,-0.307806,0.347093,0.316701,-0.011094,0.044617,-0.090945,-0.209747,0.251258,-0.277421,-0.028597,-0.182435,0.149719,0.075669,0.064605,0.168433,0.082056,0.155576,0.104267,0.014209,0.163620,0.104725,0.163807,0.190059,0.086703,0.135113,0.135042,0.027854,0.144419,0.303069,0.029570,-0.031166,0.135851,0.156746,0.166507,1,0,0,0,0,0,0,0,0,0,0,1
-0.960876,0.555016,-1.199885,1.571546,-0.992664,-1.344102,-1.017125,2.478018,1.579691,1.007850,-0.039696,-0.999609,0.014946,1.251689,-1.430054,-0.694044,-0.596879,0.213508,-0.496867,0.095021,0.641027,-0.228371,1.186397,0.787333,0.823258,1.093051,0.962877,-0.187923,0.891257,1.157140,0.250923,0.465962,0.394692,1.053468,0.340367,-0.202809,-0.029442,0.174941,-0.122547,0.741991,1,0,0,0,0,0,0,0,0,0,0,1
-0.618316,0.272104,-0.270793,0.404779,-0.431424,-0.538403,-0.206843,0.396408,0.541291,-0.076550,0.208600,-0.283083,-0.205969,0.368074,-0.320118,-0.396790,-0.227880,-0.114675,-0.116142,-0.071710,0.219421,0.094599,0.116961,0.291365,0.407012,0.316595,0.240988,0.113500,0.379120,0.389513,0.061644,0.025842,-0.003402,0.068353,0.423707,0.135725,0.138588,0.063138,0.302239,0.173956,0,0,0,0,1,0,0,0,0,0,0,1
-0.218806,-0.078268,-0.275839,0.319889,-0.093445,-0.286295,-0.105301,0.309557,0.333601,-0.019455,0.055473,-0.140734,-0.005413,0.393074,-0.253130,-0.219517,-0.088917,-0.042469,-0.110185,0.114823,0.077836,-0.069841,0.063075,0.205974,0.163807,0.173716,0.157454,0.244573,0.143436,0.225714,-0.021797,-0.005881,0.029609,0.074084,0.081876,0.049558,0.064518,-0.070422,0.108783,0.145177,0,0,0,0,1,0,0,0,0,0,0,1
-0.161576,0.062106,-0.466589,0.498875,0.070513,-0.507770,-0.173278,0.462673,0.182470,0.281816,0.303189,-0.280067,-0.006032,0.295758,-0.406360,-0.141849,-0.093944,-0.139939,-0.168585,-0.034058,0.194450,0.024121,0.116839,0.071147,0.385914,0.109598,0.234558,0.039219,0.230305,0.147582,-0.089120,0.154474,0.103734,0.322800,0.117541,0.127281,0.122757,0.166155,0.232723,0.274201,0,0,0,0,1,0,0,0,0,0,0,1
-0.334248,0.086897,-0.213939,0.386041,-0.109798,-0.469270,-0.174466,0.390565,0.411477,0.028580,0.184985,-0.127004,-0.179556,0.409533,-0.373652,-0.078756,-0.015735,0.130467,-0.098899,-0.016098,0.187583,-0.009990,-0.077375,0.275009,0.195814,0.150512,0.327341,0.128569,0.157331,0.207335,0.025694,0.022589,0.113531,0.235540,0.220752,0.127653,0.107938,0.153530,0.111230,0.165452,0,0,0,0,1,0,0,0,0,0,0,1
-0.188024,-0.077571,-0.177079,0.256779,-0.099176,-0.187433,-0.092299,0.403181,0.207135,-0.051598,0.112537,-0.149400,-0.142507,0.284978,-0.260354,-0.118505,-0.097860,-0.023350,-0.142006,0.033305,0.046506,0.039334,0.193132,0.226176,0.152031,0.133833,0.086726,0.005928,0.063459,0.179063,0.023178,0.011207,0.111193,0.062980,0.120752,0.140234,0.085540,-0.000337,0.021857,0.164607,0,0,0,0,1,0,0,0,0,0,0,1
-0.471476,0.161237,-0.475037,0.319419,-0.564620,-0.641191,-0.501748,0.480497,0.647317,-0.040738,-0.052497,-0.262384,-0.272031,0.481913,-0.311619,-0.483966,-0.246376,-0.163708,-0.244630,0.004420,0.141250,0.194449,0.094048,0.108887,0.415338,0.360496,0.165076,0.186838,0.440526,0.106007,0.348549,-0.050397,0.166229,0.039987,0.365239,-0.193783,-0.059869,0.045538,0.432010,0.028344,0,0,0,0,1,0,0,0,0,0,0,1
-0.082062,0.018728,-0.123129,0.166366,-0.036689,-0.177797,-0.052342,0.247707,0.256754,0.017176,0.126524,-0.154990,-0.022085,0.137901,-0.232498,-0.064998,-0.008783,-0.054906,-0.050288,0.048515,0.101302,0.103693,0.111436,0.245216,0.140033,0.125907,0.071986,0.065079,0.088444,0.138180,0.030779,0.087472,0.037934,0.109102,0.113299,0.092804,0.059311,-0.007659,0.081660,0.073076,0,0,0,0,1,0,0,0,0,0,0,1
-0.431229,0.159134,-0.166496,0.269868,-0.345090,-0.436446,-0.177807,0.302745,0.371294,-0.021893,0.122953,-0.174012,-0.139725,0.445399,-0.191878,-0.285757,-0.213375,-0.122077,-0.024329,-0.051246,0.080008,0.091767,0.031989,0.122552,0.218385,0.154687,0.137986,0.034833,0.210003,0.243458,-0.059980,-0.046600,0.078421,0.100690,0.194188,0.075701,0.054810,0.090568,0.087967,-0.039861,0,0,0,0,1,0,0,0,0,0,0,1
-0.539404,0.174218,-0.387341,0.316214,-0.169351,-0.522924,-0.312058,0.385911,0.431228,0.068635,0.063648,-0.346273,-0.059519,0.374821,-0.395875,0.009916,-0.166344,0.226511,-0.018979,0.060063,0.252435,0.067994,0.013839,0.249269,0.190147,-0.001001,0.241853,0.148058,0.171472,0.328300,0.242020,0.215764,0.115810,0.218713,0.509187,0.038054,-0.190013,0.251616,0.149911,0.488955,0,0,0,0,1,0,0,0,0,0,0,1
-0.563625,0.176933,-0.327015,0.577023,-0.438621,-0.721582,-0.304885,0.576861,0.446139,0.172003,0.289621,-0.438845,-0.019403,0.533606,-0.265394,-0.002089,-0.208721,-0.009632,-0.177007,-0.036151,0.024599,0.345472,0.007941,0.036403,0.399619,0.117095,0.347666,-0.116091,0.431211,0.410819,0.100302,0.197812,0.129316,0.179181,0.391572,0.064346,0.038215,0.218538,0.154355,0.108016,1,0,0,0,0,0,0,0,0,0,1,0
-0.201464,0.017207,-0.325230,0.416501,-0.096338,-0.481255,-0.061109,0.343673,0.329361,0.069603,0.190159,-0.077089,-0.164344,0.420708,-0.514528,-0.201943,-0.051137,-0.104228,-0.208617,0.107699,0.153601,-0.064721,0.056504,0.393883,0.132843,0.177842,0.224249,0.272700,0.154777,0.108346,0.038566,-0.023426,0.200127,0.196886,0.132042,0.120356,0.170416,-0.007700,0.228090,0.079418,0,0,0,0,1,0,0,0,0,0,0,1
-0.117217,-0.101830,-0.272815,0.218236,-0.091459,-0.427035,-0.139477,0.374179,0.299482,0.155343,0.230143,-0.076980,-0.113967,0.390568,-0.315592,-0.204448,-0.030966,0.023938,0.025238,0.159103,0.071003,0.015575,0.063499,0.033550,0.135998,0.136578,0.143363,0.242651,0.265411,0.034996,0.181299,0.080134,0.160867,0.238838,0.073778,0.051410,0.187330,0.035323,0.097205,0.142382,1,0,0,0,0,0,0,0,0,0,1,0
-0.133399,-0.031472,-0.232511,0.238147,-0.111599,-0.403136,-0.246139,0.346528,0.373043,0.041170,0.081843,-0.057480,-0.231675,0.294248,-0.329257,-0.169359,-0.063025,0.195832,-0.102385,0.024539,0.216544,0.105010,0.128681,0.084377,0.214982,0.099636,0.132432,0.150733,0.128654,0.057368,0.224977,0.014915,0.093227,0.120372,0.175986,0.015990,0.135220,0.059115,0.090245,0.207551,0,1,0,0,0,0,0,0,0,0,1,0
-0.292290,-0.018351,-0.362456,0.264399,-0.312840,-0.459963,-0.303842,0.419164,0.233711,0.103068,0.056626,-0.266597,-0.136709,0.281711,-0.315291,-0.121755,-0.022843,-0.103871,-0.203234,0.241354,0.134086,0.084391,0.157715,0.131480,0.135101,0.171627,0.144383,0.228394,0.132937,0.259452,0.099133,0.155041,-0.100783,0.216048,0.254929,0.163668,0.012759,0.012758,0.225952,0.104999,0,1,0,0,0,0,0,0,0,0,1,0
-0.450534,-0.255550,-0.400726,0.391750,-0.049771,-0.657247,-0.239819,0.648319,0.668312,0.166830,0.130070,-0.051837,-0.171686,0.701270,-0.233310,-0.385698,-0.169790,0.029876,-0.099475,0.180598,-0.038132,0.073632,-0.022971,-0.003992,0.324807,0.300572,0.162182,0.408887,0.360417,0.187673,-0.046446,0.096431,0.162142,0.222244,0.299014,0.089857,-0.159905,0.047057,0.072673,0.376127,1,0,0,0,0,0,0,0,0,0,0,1
-0.294090,-0.037724,-0.246120,0.204637,-0.041110,-0.298512,-0.136044,0.363249,0.238150,0.077947,0.136895,-0.170311,-0.062467,0.292076,-0.240385,-0.047295,-0.049168,-0.019439,0.055728,0.058036,0.131161,0.078582,0.110493,0.046722,0.117427,0.112775,0.155497,0.134374,0.188721,0.086334,0.042497,0.149604,0.106172,0.224271,0.139643,0.000614,0.099251,0.054687,0.097887,0.181544,1,0,0,0,0,0,0,0,0,0,1,0
-0.215927,0.048724,-0.230704,0.295446,-0.266017,-0.492364,-0.278394,0.461039,0.532258,0.206528,0.162495,-0.119098,-0.097555,0.366757,-0.201637,-0.393395,-0.186796,-0.053945,-0.284883,0.168586,0.215975,0.223112,0.229767,0.269786,0.349315,0.138342,0.063244,0.289980,0.396075,0.069447,0.149073,-0.055194,0.243671,0.078902,0.209104,0.044324,0.045024,0.176917,0.146534,0.306345,0,0,0,0,1,0,0,0,0,0,0,1
-0.217755,0.084918,-0.300855,0.277933,-0.116612,-0.357955,-0.114205,0.310596,0.140798,0.083370,0.198755,-0.238763,-0.037941,0.320716,-0.227871,-0.013924,0.034170,-0.060117,-0.024412,0.000372,0.107309,0.048239,0.095402,0.069384,0.109565,0.059631,0.161280,0.081916,0.095744,0.126732,-0.080183,0.242317,-0.002202,0.210547,0.061350,0.108339,0.094093,0.008432,0.082866,0.126619,1,0,0,0,0,0,1,0,0,0,0,0
-0.378408,-0.279035,-0.365142,0.276489,-0.256671,-0.476229,-0.340642,0.710373,0.453885,0.348427,0.286741,-0.009748,-0.157038,0.649283,-0.291139,-0.132090,-0.071190,0.251143,0.060498,0.108070,0.211012,0.069452,0.065355,0.083687,0.100090,0.153835,0.286423,0.213068,0.432153,0.107508,0.013903,0.215132,-0.093510,0.359354,0.198138,0.252971,0.029314,0.199647,-0.097320,0.339466,1,0,0,0,0,0,1,0,0,0,0,0
-0.442285,0.083798,-0.369763,0.369059,-0.000189,-0.344459,-0.154115,0.350523,0.501683,0.034499,0.271001,-0.248023,-0.108877,0.510243,-0.685153,-0.067467,-0.161268,0.108141,-0.160422,-0.037016,0.182674,0.096597,0.128520,0.456638,0.244780,0.020276,0.332743,0.236724,0.245758,0.224881,0.040139,0.111676,-0.029080,0.196593,0.428988,0.042053,0.093431,0.265920,0.174190,0.315483,1,0,0,0,0,0,0,0,0,0,0,1
-0.217015,0.109150,-0.127621,0.253058,-0.147818,-0.389214,-0.260754,0.462085,0.355889,0.014051,0.072923,-0.023492,-0.213321,0.308432,-0.221746,-0.243528,-0.021677,0.043531,-0.007714,-0.022212,0.113402,0.066706,0.041752,0.065590,0.197818,0.204700,0.252505,0.154607,0.113570,0.217390,0.117974,0.007496,0.043494,0.194302,0.146363,0.107267,0.071258,0.068195,0.018202,-0.065144,0,0,0,0,1,0,0,0,0,0,0,1
-0.312626,-0.170999,-0.402457,0.346336,-0.535901,-0.560591,-0.425534,0.578664,0.303421,0.198131,-0.001105,-0.158822,-0.177283,0.490092,-0.259539,0.014493,-0.058787,0.016524,-0.261584,0.215774,0.148998,0.092556,0.153150,0.099747,0.139198,0.272746,0.276945,0.276580,0.312835,0.381525,0.137033,0.132896,-0.189452,0.211222,0.247840,0.210587,-0.029362,-0.007524,0.121436,0.129010,1,0,0,0,0,0,1,0,0,0,0,0
-0.530234,0.011247,-0.476216,0.578149,-0.492735,-0.718688,-0.167693,0.881141,0.845384,0.115793,0.024999,-0.726419,-0.578577,0.877891,-0.702849,-0.640008,-0.326547,-0.083642,-0.451992,0.103332,-0.046009,-0.191100,0.169654,0.232518,0.505006,0.426984,0.185505,-0.080123,0.724226,0.417937,0.184880,0.328712,0.189030,0.363361,0.450232,0.292811,0.072085,0.133016,0.358921,0.251140,1,0,0,0,0,0,0,0,0,0,0,1
-0.509847,-0.195100,-0.383273,0.668130,-0.325524,-0.478943,-0.228745,0.724840,0.514316,0.203892,0.013377,-0.736589,-0.377100,0.874108,-0.586415,-0.276704,-0.286997,0.251617,-0.280635,0.198999,-0.042302,-0.175197,0.175095,0.202291,0.514724,0.545185,0.305368,0.281897,0.447559,0.437348,0.208197,0.132317,-0.050395,0.195696,0.442487,0.361473,0.042974,-0.029140,0.216445,0.417136,0,0,0,0,1,0,0,0,0,0,0,1
-0.215878,-0.127457,-0.349500,0.434812,-0.236710,-0.380838,-0.196878,0.258756,0.291587,0.028260,0.135156,-0.235183,-0.132005,0.429827,-0.331440,-0.107239,-0.103342,0.003748,-0.149105,0.257064,0.080726,-0.078486,0.128361,-0.019129,0.167271,0.108307,0.207136,0.352555,0.312418,0.070705,0.074005,0.140047,0.045301,0.180406,0.128795,0.009523,0.113561,-0.067968,0.234755,0.069760,0,0,1,0,0,1,0,0,0,0,0,0
-0.349596,0.041184,-0.369514,0.343160,-0.096529,-0.224206,0.006774,0.552122,0.354587,0.051824,0.247152,-0.324253,-0.030641,0.330992,-0.420206,-0.329365,-0.059399,-0.233982,-0.080641,0.003896,0.005061,0.206113,0.188553,0.427241,0.229511,0.161318,0.256359,0.076411,0.172461,0.311122,-0.101245,0.129534,-0.087691,0.191993,0.051029,0.195444,0.130968,-0.112379,0.118201,0.073310,0,0,0,0,1,0,0,0,0,0,0,1
-0.400540,0.230992,-0.249479,0.229552,-0.413070,-0.466413,-0.306505,0.536945,0.359582,-0.139976,0.032765,-0.309044,-0.320860,0.403412,-0.382743,-0.237313,0.146780,0.080532,-0.123668,-0.040829,0.226289,0.085886,0.201268,0.054890,0.169495,0.347348,0.245226,-0.061041,0.143862,0.276611,0.168347,0.171588,0.060143,0.158160,0.120289,0.165984,0.157100,0.034296,0.157657,-0.229534,0,0,0,0,1,0,0,0,0,0,0,1
-0.203790,0.095246,-0.397870,0.232469,-0.186138,-0.517433,-0.070630,0.745156,0.393806,-0.186127,0.430085,-0.467421,-0.405496,0.247612,-0.509834,-0.530473,0.031379,-0.281490,-0.475018,0.105206,0.286976,-0.025636,0.116108,0.353832,0.382259,0.051428,0.533590,-0.184057,0.415239,0.221951,0.234657,0.193974,0.254381,0.670247,0.523825,0.038627,0.281380,0.344247,0.371697,-0.007748,1,0,0,0,0,0,0,0,0,0,1,0
-0.139654,-0.099812,-0.223160,0.191012,-0.138493,-0.170884,-0.064051,0.276610,0.243767,0.054650,0.124011,-0.183303,0.029067,0.246136,-0.184353,-0.136159,-0.054416,-0.026413,-0.052474,0.066074,0.099034,0.041069,0.050964,0.172654,0.177476,0.132297,0.053538,0.101645,0.108267,0.137910,0.014042,0.076555,-0.087544,0.096978,0.087035,0.089765,0.039673,-0.028151,0.097065,0.081052,0,0,0,0,1,0,0,0,0,0,0,1
-0.389008,0.025434,-0.132031,0.400609,-0.064777,-0.246023,-0.185550,0.316166,0.549902,0.037862,0.249418,-0.109974,-0.151592,0.476766,-0.421288,-0.290572,-0.155516,0.106081,-0.122796,-0.050114,0.116255,0.161680,0.083553,0.292941,0.257250,0.207768,0.263542,0.134272,0.107879,0.298338,0.120928,0.114587,-0.103938,0.132680,0.368555,-0.002894,0.097743,0.042473,0.159919,0.107665,0,0,0,0,1,0,0,0,0,0,0,1
-0.331575,0.001038,-0.283300,0.272156,-0.430557,-0.528222,-0.473384,0.489246,0.419861,-0.050200,0.039473,-0.141159,-0.158578,0.451928,-0.185133,-0.183247,0.063310,0.048354,-0.009779,0.047922,0.161632,0.062588,0.129779,0.072598,0.073990,0.160682,0.274349,0.120592,0.291801,0.216903,0.032575,0.175449,-0.044508,0.272951,0.339041,0.177475,-0.041136,-0.032367,0.144089,0.027688,0,0,0,0,1,0,0,0,0,0,0,1
-0.278529,0.096237,-0.264688,0.464674,-0.073103,-0.343780,-0.328437,0.430808,0.259587,0.271235,0.274637,-0.121090,-0.243136,0.384219,-0.405247,-0.116429,-0.133798,0.217990,-0.080076,0.149266,0.347429,0.121975,0.238384,0.404783,0.214909,-0.073949,0.295747,0.170600,0.290060,0.168063,0.105935,0.098029,0.143656,0.232048,0.385578,0.078745,0.110923,0.235817,-0.010683,0.283403,0,0,1,0,0,1,0,0,0,0,0,0
-0.157875,-0.089345,-0.203265,0.190559,-0.079537,-0.167503,-0.067095,0.249074,0.194266,0.015957,0.136642,-0.118551,0.006188,0.248912,-0.168609,-0.145226,-0.022292,-0.048321,-0.012839,0.076055,0.054300,0.016142,0.073057,0.144465,0.147480,0.113037,0.050971,0.115932,0.123988,0.101810,-0.016715,0.045648,-0.019555,0.099326,0.059165,0.084006,0.027620,-0.031701,0.080840,0.106910,0,0,0,0,1,0,0,0,0,0,0,1
-0.468835,0.197188,-0.229436,0.379021,-0.195038,-0.464186,-0.268921,0.307182,0.413394,0.034046,0.177123,-0.243661,-0.160502,0.527175,-0.375189,-0.087305,-0.086236,0.151922,-0.030276,0.010333,0.162085,-0.141690,0.024645,0.275171,0.173569,-0.057563,0.217347,0.166494,0.323378,0.138070,0.000653,0.092036,0.187831,0.095831,0.382877,0.040054,0.072466,0.039719,0.113820,0.431681,1,0,0,0,0,0,1,0,0,0,0,0
-1.344959,0.063582,-1.228045,1.751264,-1.138075,-1.532469,-0.727317,1.774443,0.883499,0.040376,0.625497,-1.726538,-1.201203,2.004958,-1.792411,-1.814220,-0.198441,-0.409110,-0.237602,0.847648,0.966296,0.454776,-0.319208,0.547715,0.474498,-0.677378,0.167426,0.872426,0.440774,0.944313,0.089017,0.344515,0.040829,0.080788,0.892098,0.602038,0.719912,0.479167,0.674743,0.463127,0,0,0,0,1,0,0,0,0,0,0,1
-0.789032,0.301366,-0.151464,0.478534,-0.411170,-0.708636,-0.289104,0.450931,0.575186,-0.162131,0.206061,-0.184486,-0.338994,0.609199,-0.296483,-0.484784,-0.096630,0.057999,-0.006310,-0.181000,0.096196,-0.075482,0.133253,0.306693,0.401032,0.236032,0.404298,0.150094,0.434752,0.404772,0.058613,-0.010230,0.075468,0.117797,0.421818,0.023709,0.054008,-0.003733,0.203366,0.143225,0,0,0,0,1,0,0,0,0,0,0,1
-2.064272,-0.914849,-2.236635,2.812577,0.356207,-3.261602,-2.806332,2.442905,3.478141,1.332994,-1.791924,-1.844434,-1.397403,3.612956,-3.580175,-2.801474,-3.255474,3.119143,-1.785459,0.152784,0.226306,0.453452,0.717081,0.465527,1.057421,1.778498,0.187272,1.177417,1.229531,0.552895,1.036115,0.308258,-0.248711,-0.103545,2.610475,0.170928,0.641277,0.954674,0.888071,0.516941,1,0,0,0,0,0,1,0,0,0,0,0
-0.292669,0.231210,-0.249392,0.310625,-0.232573,-0.463201,-0.203834,0.565228,0.335366,0.133257,0.153923,-0.218012,-0.153609,0.332509,-0.282977,0.077025,0.070725,0.097166,-0.192001,-0.000039,0.171013,0.258948,0.126663,0.232381,0.232374,0.175560,0.171266,-0.050671,0.079874,0.374034,-0.031947,0.176395,0.104807,0.234336,0.221760,0.177312,-0.010725,0.025479,0.110019,0.011048,0,0,1,0,0,1,0,0,0,0,0,0
-0.452189,0.326319,-0.476081,0.786414,-0.374375,-0.654520,-0.582619,0.627154,0.463530,0.127275,0.436699,-0.476000,-0.463733,0.969645,-0.394436,-0.560772,-0.392733,0.201000,-0.197272,0.195100,0.549150,0.346969,0.025962,0.135858,0.504127,0.210586,0.352519,0.137578,0.514272,0.283238,-0.141773,0.227476,0.493282,0.446519,0.363386,-0.020836,0.321162,0.331578,0.175684,0.383840,0,0,0,0,1,0,0,0,0,0,0,1
-0.355713,-0.029128,-0.291050,0.402752,-0.332725,-0.484116,-0.162493,0.541223,0.577617,-0.006164,-0.186390,-0.315492,-0.166039,0.439009,-0.372571,-0.107950,-0.115626,-0.054927,-0.410465,0.068593,0.125838,0.124406,0.143726,0.300483,0.151515,0.288255,0.129993,0.191248,0.138898,0.384950,0.099070,0.037568,0.078642,0.159029,0.222235,0.126113,0.034106,-0.027540,0.153493,0.058385,1,0,0,0,0,0,0,0,0,0,1,0
-0.184603,-0.074387,-0.397389,0.548676,-0.508370,-0.573303,-0.202697,0.397862,0.732195,0.237700,0.279355,-0.286309,-0.476843,0.599294,-0.510752,-0.370638,-0.321784,0.249976,-0.370483,0.136864,0.059842,0.046250,0.221851,0.198901,0.533104,0.510124,0.079985,0.376719,0.457021,0.112538,0.119168,0.194229,0.114973,-0.067667,0.458146,0.303589,-0.036961,0.075872,0.375283,0.516085,1,0,0,0,0,0,0,0,0,0,1,0
-0.111168,-0.130701,-0.291330,0.277780,-0.054924,-0.307221,-0.089362,0.306522,0.259852,0.076463,0.202297,-0.154659,-0.036200,0.282881,-0.264125,-0.191119,-0.052097,-0.051515,-0.136754,0.159438,0.104619,-0.010353,0.108340,0.194291,0.224981,0.142752,0.067704,0.286765,0.177187,0.059237,0.092348,-0.011820,0.124983,0.122646,0.043341,0.086734,0.102919,-0.002042,0.178330,0.153571,0,0,1,0,0,1,0,0,0,0,0,0
-0.481339,0.318755,-0.238997,0.374738,-0.399785,-0.530865,-0.402025,0.590416,0.292951,0.130129,0.146297,-0.220855,-0.245653,0.490377,-0.213107,-0.348910,-0.066291,-0.042480,-0.316797,0.002042,0.179381,0.072654,0.260801,0.270240,0.221318,0.055020,0.236579,-0.150034,0.337511,0.306272,0.016293,-0.138433,0.222803,0.078801,0.345530,0.210555,-0.019724,0.072263,0.054523,0.137912,0,0,0,0,1,0,0,0,0,0,0,1
